signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,flow_stage,announcement_date,reject_reason,underwrite_intrinsic_value_floor_score,underwrite_intrinsic_value_floor_floor_price,underwrite_intrinsic_value_floor_floor_protection,underwrite_intrinsic_value_floor_anchor,underwrite_survival_boundary_score,underwrite_survival_boundary_coverage,underwrite_survival_boundary_cash_coverage,underwrite_survival_boundary_cfo_support,underwrite_survival_boundary_net_cash_ratio,underwrite_survival_boundary_z_score,underwrite_survival_boundary_interest_coverage,underwrite_survival_boundary_equity_positive,underwrite_survival_boundary_state_owned_support,underwrite_survival_boundary_tripwire_threshold,underwrite_survival_boundary_interest_coverage_bypass,underwrite_survival_boundary_tripwire_reject,underwrite_governance_anti_fraud_score,underwrite_business_or_asset_quality_score,underwrite_normalized_earnings_power_score,underwrite_normalized_earnings_power_implied_price,underwrite_normalized_earnings_power_value_ratio,underwrite_normalized_earnings_power_anchor,underwrite_weight_intrinsic_value_floor,underwrite_weight_survival_boundary,underwrite_weight_governance_anti_fraud,underwrite_weight_business_or_asset_quality,underwrite_weight_normalized_earnings_power,realization_repair_state_score,realization_repair_state_repair_state,realization_regime_cycle_position_score,realization_marginal_buyer_probability_score,realization_marginal_buyer_probability_neutral_default,realization_flow_confirmation_score,realization_flow_confirmation_flow_stage,realization_elasticity_score,realization_elasticity_size_score_raw,realization_elasticity_size_score_used,realization_elasticity_size_relief_applied,realization_catalyst_quality_score,realization_catalyst_quality_neutral_default,realization_weight_repair_state,realization_weight_regime_cycle_position,realization_weight_marginal_buyer_probability,realization_weight_flow_confirmation,realization_weight_elasticity,realization_weight_catalyst_quality,realization_neutral_dropped_components
2019-01-31,2019-02-01,920021,REJECT,,,45.79,0,tushare_pit_v1,49.42,40.34,reject,compounder,rigid_shovel,latent,2019-01-31,,0.0,,,unknown,95.0,10.037386878421053,10.037386878421053,0.6068611968421053,0.42566962216012105,8.9578359028893,33.84257448064265,True,False,0.8,True,False,100.0,52.59,0.0,,,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,33.25,latent,15.0,60.0,60.0,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,002642,REJECT,3.18,0.17,47.96,1,tushare_pit_v1,44.22,53.58,reject,compounder,unknown,latent,2019-05-31,,20.0,3.178020819857006,0.6923792635854044,conservative_book,72.0,1.5098160432303003,1.5098160432303003,-1.4803777108402265,0.028466762581151304,5.676967892010368,2.352571221645878,True,False,0.8,True,False,100.0,33.9,0.0,0.13812837406797077,0.03009332768365376,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,34.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,601788,REJECT,7.38,2.66,46.5,1,tushare_pit_v1,51.91,38.39,reject,compounder,unknown,latent,2019-05-31,,20.0,7.375614427563011,0.7114472289876126,conservative_book,100.0,34.79634840948888,34.79634840948888,7.943575436266586,0.4945136482530281,7.276534757538676,1.5579886991087486,True,False,0.8,True,False,100.0,41.54,0.0,2.125023140307903,0.2049784244491943,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,31.5,latent,19.75,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,300517,REJECT,2.6,0.38,46.1,1,tushare_pit_v1,51.0,38.76,reject,compounder,unknown,latent,2019-05-31,,0.0,2.5951858836939845,0.32076259141897057,conservative_book,100.0,4.46758898975,4.46758898975,1.6841758805,0.10783015959289093,5.735142152117713,13.754888639875006,True,False,0.8,True,False,100.0,55.0,0.0,0.564767023250881,0.06980468530757927,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,25.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,002040,REJECT,4.32,0.91,45.15,1,tushare_pit_v1,34.84,60.62,reject,cyclical,core_resource,latent,2019-05-31,,0.0,4.317395637600052,0.5520806021426197,stressed_book,40.0,0.5089121855679701,0.5089121855679701,0.02848605534450652,-0.054610130924939514,4.677369704666374,3.301329057651752,True,False,0.3,True,False,100.0,74.19,0.0,0.4528570899215697,0.05790843273919457,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,65.0,50.0,True,34.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,000566,REJECT,3.03,0.33,44.24,1,tushare_pit_v1,32.83,61.35,reject,cyclical,core_resource,latent,2019-05-31,,0.0,3.0316706002267306,0.45864910744731174,stressed_book,44.0,0.936894971402911,0.936894971402911,-0.010417200577264262,-0.01768535063319981,4.602313999133436,0.7797848719897649,True,False,0.3,False,False,100.0,59.13,0.0,0.4937576137805893,0.07469857999706343,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,65.0,50.0,True,42.0,latent,86.2,88.179553572,88.179553572,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,600827,REJECT,1.37,2.71,43.86,1,tushare_pit_v1,49.18,35.89,reject,compounder,consumer,latent,2019-05-31,,0.0,1.3724024005363247,0.15743122734829693,no_growth_owner_earnings,100.0,15.784044073487333,15.784044073487333,1.1647465916471822,0.25909096858899044,6.241239977344268,10.946147196515605,True,False,0.8,True,False,100.0,45.92,0.0,2.573254501005609,0.29518355127805673,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,25.25,latent,64.93,66.678806255,66.678806255,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,002189,REJECT,3.54,1.24,43.78,1,tushare_pit_v1,47.02,38.91,reject,compounder,unknown,latent,2019-05-31,,0.0,3.5377915441108474,0.16832989088277014,conservative_book,100.0,4.5371290890000004,4.5371290890000004,1.2489269841904762,0.2533261763447088,6.390810046195127,6.727841470238507,True,False,0.8,True,False,100.0,35.11,0.0,0.6636012185224394,0.03157447783759403,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,25.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,002802,REJECT,2.35,0.99,43.2,0,tushare_pit_v1,48.76,34.85,reject,compounder,core_resource,latent,2019-05-31,,0.0,2.3487550155539387,0.22768388932934552,stressed_book,80.0,2.0,2.0,1.5,,6.8873871477143185,22.23765121127578,True,False,0.8,True,False,100.0,65.81,0.0,0.6274092898680005,0.06081987536908723,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,49.2,50.0,True,25.25,latent,15.0,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,002489,REJECT,1.04,-0.19,42.51,1,tushare_pit_v1,42.28,42.86,reject,compounder,unknown,latent,2019-05-31,,0.0,1.0434568115607896,0.33079253887116067,conservative_book,72.0,1.127156154758155,1.127156154758155,0.26574094051314184,0.02470321759486254,5.331757605999841,8.167029998913245,True,False,0.8,True,False,100.0,42.19,0.0,0.861566587342965,0.2731304215719689,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,33.25,latent,90.83,93.6232422,93.6232422,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,000795,REJECT,1.54,0.29,42.27,1,tushare_pit_v1,43.71,40.12,reject,compounder,rigid_shovel,ignition,2019-05-31,,0.0,1.6333777023620653,0.1874561215692845,stressed_book,72.0,4.645483080094847,4.645483080094847,-0.5311329760050313,0.09205669437310852,6.524848867406379,10.323918297281468,True,False,0.8,True,False,100.0,49.37,0.0,0.27208515015762064,0.03122610704883865,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,55.25,ignition,86.77,88.551531444,88.551531444,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,002955,REJECT,2.76,9.84,40.41,1,tushare_pit_v1,44.21,34.72,reject,compounder,unknown,latent,2019-05-31,,0.0,2.7619736689171117,0.07244151665555144,conservative_book,72.0,1.6327397867407036,1.6327397867407036,-1.5574336255755752,0.07264546065675925,5.42061970623529,1.2894832133615637,True,False,0.8,False,False,100.0,51.87,0.0,0.5693322656546055,0.014932543807027392,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,39.5,latent,98.5,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,603808,REJECT,4.7,2.33,40.23,1,tushare_pit_v1,38.4,42.98,reject,compounder,unknown,latent,2019-05-31,business is not understandable,0.0,4.698656371281932,0.3563318737283393,conservative_book,80.0,2.0,2.0,1.5,,6.738244860350929,119.78261693865092,True,False,0.8,True,False,100.0,14.0,0.0,1.8646128295887168,0.14140659176656803,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,33.25,latent,93.1,99.822952724,99.822952724,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,600103,REJECT,1.11,0.16,39.06,1,tushare_pit_v1,44.33,31.16,reject,compounder,unknown,latent,2019-05-31,,0.0,1.1110802710951193,0.48793703207472927,conservative_book,85.0,4.195070243492586,4.195070243492586,0.10034081262384291,0.30419161955805146,7.572586531100648,17.212795694045454,True,False,0.8,True,False,100.0,38.16,0.0,0.18272111968565663,0.08024298797864085,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,31.2,50.0,True,25.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,601038,REJECT,2.92,-4.71,38.17,1,tushare_pit_v1,39.22,36.59,reject,compounder,unknown,latent,2019-05-31,,0.0,2.9156757967699654,0.49336443871039626,conservative_book,49.0,0.8687219688453279,0.8687219688453279,0.06463368481263541,-0.028798935687169337,4.027861787974707,1.886791215400924,True,False,0.8,True,False,100.0,52.22,0.0,0.34549993151235975,0.0584623914544653,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,43.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,600489,REJECT,3.05,0.1,36.45,1,tushare_pit_v1,40.0,31.13,reject,compounder,core_resource,latent,2019-05-31,,0.0,3.051852438013545,0.4170327672330809,stressed_book,25.0,0.34374439720974637,0.34374439720974637,-0.054223405437047914,-0.15021827322433046,3.4231897807862492,1.6941830941727694,True,False,0.8,True,False,100.0,82.5,0.0,0.07668952947696568,0.010479552122906402,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,31.2,50.0,True,31.5,latent,26.71,18.183155076,18.183155076,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,300217,REJECT,1.15,0.33,36.27,1,tushare_pit_v1,31.7,43.13,reject,compounder,unknown,latent,2019-05-31,,0.0,1.1540483098161276,0.4152304279514632,conservative_book,35.0,0.5836445518283248,0.5836445518283248,-0.5761006610436945,-0.040164119881843215,4.829535508929732,14.044032639518205,True,False,0.8,True,False,100.0,30.02,0.0,0.18321851254717564,0.06592263142408278,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,33.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,300664,REJECT,2.97,0.87,35.33,1,tushare_pit_v1,38.11,31.16,reject,compounder,unknown,latent,2019-05-31,,0.0,2.9678414259247687,0.46554948751362646,conservative_book,62.0,1.1526861819514267,1.1526861819514267,-0.12301576873553142,0.019227723582993118,5.163742326260701,2.7478328095362397,True,False,0.8,True,False,100.0,32.35,0.0,0.5192747276829669,0.08145586258074936,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,31.2,50.0,True,25.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,603088,REJECT,0.77,0.21,33.63,1,tushare_pit_v1,38.09,26.94,reject,compounder,unknown,latent,2019-05-31,,0.0,0.7704060139126551,0.24631324944080893,conservative_book,65.0,2.0,2.0,0.0,,6.833857199361394,9.89177727722669,True,False,0.8,True,False,100.0,28.94,0.0,0.19187646848654147,0.06134650507739327,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,25.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,300062,REJECT,1.2,0.07,31.15,1,tushare_pit_v1,31.14,31.16,reject,compounder,unknown,latent,2019-05-31,debt wall coverage fails survival tripwire,0.0,1.2048886281101332,0.3194340025147725,conservative_book,20.0,0.7065968027282697,0.7065968027282697,-0.09668002979291453,-0.0569586661720295,4.096947091499074,0.49912917091361975,True,False,0.8,False,True,100.0,43.7,0.0,0.03957608723032147,0.010492212850978807,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,31.2,50.0,True,25.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-10,2019-06-11,920021,REJECT,,,40.0,0,tushare_pit_v1,44.36,33.45,reject,compounder,rigid_shovel,latent,2019-06-10,,0.0,,,unknown,72.0,25.333393645833333,25.333393645833333,-23.048559479166666,0.09482353654029933,6.1498715505089905,70.55653234709757,True,False,0.8,True,False,100.0,52.59,0.0,,,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,43.25,latent,15.0,60.0,60.0,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,600658,READY,5.02,7.37,66.32,1,tushare_pit_v1,79.44,46.64,ready,compounder,financial_asset,latent,2019-06-28,,85.0,5.022626672323594,1.0512652351214926,stressed_nav,80.0,4.625129510360722,4.625129510360722,-3.6564866377820313,0.1382606362101986,5.997864570052306,0.5104371216233483,True,False,0.8,False,False,100.0,66.61,65.0,6.138765932839949,1.2848797318151577,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,57.2,50.0,True,34.0,latent,90.82,97.13612168,97.13612168,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,000001,REJECT,11.24,16.48,55.91,1,tushare_pit_v1,69.97,34.81,reject,compounder,financial_asset,latent,2019-06-28,,65.0,11.237009688702498,0.9545067943498163,stressed_nav,80.0,2.0,2.0,1.5,,3.8005595182115357,0.44167770822862884,True,False,0.8,False,False,100.0,56.14,50.0,13.734122952858609,1.1666194153164422,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,002337,REJECT,1.69,0.01,54.33,1,tushare_pit_v1,48.54,63.02,reject,cyclical,core_resource,latent,2019-06-28,,0.0,1.6927492846640502,0.4146952678984672,stressed_book,100.0,43.122284412820505,43.122284412820505,5.935142916666667,0.21280297350722857,7.048024763502639,-2.1551958933965216,True,False,0.3,False,False,100.0,67.71,0.0,-0.3750942640299076,-0.09189182220799577,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,65.0,50.0,True,42.75,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,600284,REJECT,4.66,6.84,49.44,1,tushare_pit_v1,59.0,35.11,reject,compounder,financial_asset,latent,2019-06-28,,20.0,4.663174056830109,0.7153664647083635,stressed_nav,80.0,108.8246556292,108.8246556292,-4.8165438672,0.4741130571399966,8.105984605073969,,True,False,0.8,False,False,100.0,81.34,30.0,5.699434958347911,0.8743367901991109,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,31.2,50.0,True,33.25,latent,87.85,90.1161152,90.1161152,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,000795,REJECT,1.54,0.29,48.81,1,tushare_pit_v1,43.71,56.45,reject,compounder,rigid_shovel,trend,2019-06-28,,0.0,1.6333777023453713,0.2309355275420221,stressed_book,72.0,4.645483080094847,4.645483080094847,-0.5311329760050313,0.09205669437310852,6.524848867406379,10.323918297281468,True,False,0.8,True,False,100.0,49.37,0.0,0.2720851501548398,0.0384688291000511,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,25.0,none,39.2,50.0,True,70.25,trend,87.8,94.47249452,94.47249452,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,002642,REJECT,3.18,0.17,47.9,1,tushare_pit_v1,44.22,53.43,reject,compounder,unknown,latent,2019-06-28,,20.0,3.178020820278965,0.7239227381045479,conservative_book,72.0,1.5098160432303003,1.5098160432303003,-1.4803777108402265,0.028466762581151304,5.676967892010368,2.352571221645878,True,False,0.8,True,False,100.0,33.9,0.0,0.13812837408631065,0.031464322115332725,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,300373,REJECT,0.57,2.02,47.41,1,tushare_pit_v1,47.74,46.91,reject,compounder,tech,latent,2019-06-28,,0.0,0.5664450308549175,0.03963225221092069,no_growth_owner_earnings,82.0,2.091753397696398,2.091753397696398,0.2791356060380163,0.06106809144381718,6.082302088545509,7.578575995739546,True,False,0.8,True,False,100.0,58.48,0.0,1.0620844328529704,0.0743104728954763,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,25.0,none,57.2,50.0,True,34.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,300517,REJECT,2.6,0.38,46.88,1,tushare_pit_v1,51.0,40.71,reject,compounder,unknown,ignition,2019-06-28,,0.0,2.595185883693984,0.2909379908621575,conservative_book,100.0,4.46758898975,4.46758898975,1.6841758805,0.10783015959289093,5.735142152117713,13.754888639875006,True,False,0.8,True,False,100.0,55.0,0.0,0.5647670232508809,0.06331422503575386,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,51.25,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,601788,REJECT,7.38,2.66,46.55,1,tushare_pit_v1,51.91,38.5,reject,compounder,unknown,latent,2019-06-28,,20.0,7.375614427637758,0.6946266727926683,conservative_book,100.0,34.79634840948888,34.79634840948888,7.943575436266586,0.4945136482530281,7.276534757538676,1.5579886991087486,True,False,0.8,True,False,100.0,41.54,0.0,2.125023140329439,0.20013217448613652,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,31.5,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,601038,REJECT,2.92,-4.71,45.41,1,tushare_pit_v1,39.22,54.7,reject,compounder,unknown,ignition,2019-06-28,,0.0,2.915675796769965,0.3405524444195656,conservative_book,49.0,0.8687219688453279,0.8687219688453279,0.06463368481263541,-0.028798935687169337,4.027861787974707,1.886791215400924,True,False,0.8,True,False,100.0,52.22,0.0,0.3454999315123597,0.04035457109246277,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,55.25,ignition,95.25,98.5242144,98.5242144,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,002040,REJECT,4.32,0.91,45.15,1,tushare_pit_v1,34.84,60.62,reject,cyclical,core_resource,latent,2019-06-28,,0.0,4.31739563724534,0.5375389695261257,stressed_book,40.0,0.5089121855679701,0.5089121855679701,0.02848605534450652,-0.054610130924939514,4.677369704666374,3.301329057651752,True,False,0.3,True,False,100.0,74.19,0.0,0.4528570898843636,0.05638314249892494,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,65.0,50.0,True,34.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,002189,REJECT,3.55,1.25,43.78,1,tushare_pit_v1,47.02,38.91,reject,compounder,unknown,latent,2019-06-28,,0.0,3.5481968133598687,0.16137166320343366,conservative_book,100.0,4.5371290890000004,4.5371290890000004,1.2489269841904762,0.2533261763447088,6.390810046195127,6.727841470238507,True,False,0.8,True,False,100.0,35.11,0.0,0.6655529868125182,0.03026928834036356,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,25.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,002955,REJECT,2.76,9.84,43.78,1,tushare_pit_v1,44.21,43.13,reject,compounder,unknown,latent,2019-06-28,,0.0,2.7619736687442775,0.08600891150985962,conservative_book,72.0,1.6327397867407036,1.6327397867407036,-1.5574336255755752,0.07264546065675925,5.42061970623529,1.2894832133615637,True,False,0.8,False,False,100.0,51.87,0.0,0.5693322656189788,0.017729223492414254,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,33.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,000566,REJECT,3.03,0.33,43.21,1,tushare_pit_v1,32.83,58.78,reject,cyclical,core_resource,latent,2019-06-28,,0.0,3.0316706002979625,0.47295953202776325,stressed_book,44.0,0.936894971402911,0.936894971402911,-0.010417200577264262,-0.01768535063319981,4.602313999133436,0.7797848719897649,True,False,0.3,False,False,100.0,59.13,0.0,0.4937576137921905,0.0770292689223386,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,65.0,50.0,True,34.0,latent,87.02,89.14235074,89.14235074,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,002802,REJECT,2.35,0.99,43.2,0,tushare_pit_v1,48.76,34.85,reject,compounder,core_resource,latent,2019-06-28,,0.0,2.3487550155539387,0.23160196773080652,stressed_book,80.0,2.0,2.0,1.5,,6.8873871477143185,22.23765121127578,True,False,0.8,True,False,100.0,65.81,0.0,0.6274092898680005,0.06186648890316329,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,49.2,50.0,True,25.25,latent,15.0,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,603808,REJECT,4.7,2.33,42.34,1,tushare_pit_v1,38.4,48.25,reject,compounder,unknown,latent,2019-06-28,business is not understandable,0.0,4.698656371375261,0.35399833166773265,conservative_book,80.0,2.0,2.0,1.5,,6.738244860350929,119.78261693865092,True,False,0.8,True,False,100.0,14.0,0.0,1.8646128296257536,0.14048054991103118,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,43.25,latent,92.99,99.68994648,99.68994648,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,002489,REJECT,1.06,-0.19,40.79,1,tushare_pit_v1,42.28,38.55,reject,compounder,unknown,latent,2019-06-28,,0.0,1.0614869210992337,0.3476292848839601,conservative_book,72.0,1.127156154758155,1.127156154758155,0.26574094051314184,0.02470321759486254,5.331757605999841,8.167029998913245,True,False,0.8,True,False,100.0,42.19,0.0,0.8764537774713435,0.28703226939498516,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,25.25,latent,88.92,94.900748988,94.900748988,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,600489,REJECT,3.05,0.1,40.12,1,tushare_pit_v1,40.0,40.3,reject,compounder,core_resource,ignition,2019-06-28,,0.0,3.051852438027046,0.3289158144696104,stressed_book,25.0,0.34374439720974637,0.34374439720974637,-0.054223405437047914,-0.15021827322433046,3.4231897807862492,1.6941830941727694,True,False,0.8,True,False,100.0,82.5,0.0,0.07668952947730492,0.008265274799991952,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,21.2,50.0,True,57.5,ignition,20.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,300664,REJECT,2.98,0.87,39.15,1,tushare_pit_v1,38.11,40.71,reject,compounder,unknown,ignition,2019-06-28,,0.0,2.9767183195217517,0.4075038771111641,conservative_book,62.0,1.1526861819514267,1.1526861819514267,-0.12301576873553142,0.019227723582993118,5.163742326260701,2.7478328095362397,True,False,0.8,True,False,100.0,32.35,0.0,0.5208278923719488,0.07129978811139384,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,51.25,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-06-28,2019-07-01,600103,REJECT,1.11,0.16,39.06,1,tushare_pit_v1,44.33,31.16,reject,compounder,unknown,latent,2019-06-28,,0.0,1.1105200309652934,0.48761623183266806,conservative_book,85.0,4.195070243492586,4.195070243492586,0.10034081262384291,0.30419161955805146,7.572586531100648,17.212795694045454,True,False,0.8,True,False,100.0,38.16,0.0,0.18262898619496495,0.08019023123284148,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,31.2,50.0,True,25.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
